image_id,image_path,mask_path,dataset,language,condition,word,word_color,font_color,background_color,label,dataset_name
multilingual_stroop_hindi_congruent_000410,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000410.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000410_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_004212,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004212.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004212_mask.png,stroop,hindi,congruent,भूरा,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_hindi_congruent_000109,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000109.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000109_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_004995,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004995.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004995_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_003429,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003429.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003429_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_002809,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002809.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002809_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_002594,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002594.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002594_mask.png,stroop,hindi,congruent,लाल,red,red,white,red,multilingual_stroop
multilingual_stroop_hindi_congruent_002836,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002836.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002836_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_002372,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002372.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002372_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_001235,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001235.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001235_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_002146,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002146.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002146_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_004975,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004975.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004975_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_000599,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000599.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000599_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_001434,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001434.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001434_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_004996,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004996.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004996_mask.png,stroop,hindi,congruent,भूरा,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_hindi_congruent_000538,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000538.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000538_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_000721,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000721.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000721_mask.png,stroop,hindi,congruent,काला,black,black,white,black,multilingual_stroop
multilingual_stroop_hindi_congruent_004410,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004410.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004410_mask.png,stroop,hindi,congruent,भूरा,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_hindi_congruent_001872,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001872.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001872_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_002845,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002845.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002845_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_002053,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002053.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002053_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_002907,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002907.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002907_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_002254,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002254.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002254_mask.png,stroop,hindi,congruent,भूरा,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_hindi_congruent_003912,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003912.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003912_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_000177,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000177.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000177_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_002890,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002890.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002890_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_003673,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003673.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003673_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_000080,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000080.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000080_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_002561,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002561.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002561_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_001723,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001723.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001723_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_001617,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001617.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001617_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_001654,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001654.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001654_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_002328,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002328.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002328_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_004613,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004613.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004613_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_000221,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000221.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000221_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_000093,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000093.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000093_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_002609,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002609.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002609_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_003382,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003382.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003382_mask.png,stroop,hindi,congruent,काला,black,black,white,black,multilingual_stroop
multilingual_stroop_hindi_congruent_004415,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004415.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004415_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_001397,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001397.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001397_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_004686,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004686.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004686_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_001292,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001292.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001292_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_002164,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002164.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002164_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_002939,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002939.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002939_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_003668,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003668.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003668_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_000812,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000812.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000812_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_001258,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001258.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001258_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_000889,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000889.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000889_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_001451,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001451.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001451_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_003316,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003316.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003316_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_002559,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002559.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002559_mask.png,stroop,hindi,congruent,लाल,red,red,white,red,multilingual_stroop
multilingual_stroop_hindi_congruent_003574,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003574.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003574_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_002680,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002680.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002680_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_004651,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004651.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004651_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_004811,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004811.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004811_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_004679,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004679.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004679_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_002964,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002964.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002964_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_002672,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002672.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002672_mask.png,stroop,hindi,congruent,नीला,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_hindi_congruent_000561,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000561.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000561_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_002778,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002778.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002778_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_002948,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002948.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002948_mask.png,stroop,hindi,congruent,भूरा,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_hindi_congruent_002817,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002817.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002817_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_002758,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002758.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002758_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_001756,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001756.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001756_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_000724,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000724.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000724_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_000219,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000219.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000219_mask.png,stroop,hindi,congruent,काला,black,black,white,black,multilingual_stroop
multilingual_stroop_hindi_congruent_004139,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004139.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004139_mask.png,stroop,hindi,congruent,नारंगी,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_hindi_congruent_003957,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003957.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003957_mask.png,stroop,hindi,congruent,लाल,red,red,white,red,multilingual_stroop
multilingual_stroop_hindi_congruent_001588,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001588.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001588_mask.png,stroop,hindi,congruent,काला,black,black,white,black,multilingual_stroop
multilingual_stroop_hindi_congruent_003347,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003347.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003347_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_003970,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003970.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003970_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_hindi_congruent_004707,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_004707.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_004707_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_000043,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000043.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000043_mask.png,stroop,hindi,congruent,हरा,green,green,white,green,multilingual_stroop
multilingual_stroop_hindi_congruent_003001,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_003001.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_003001_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_000210,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000210.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000210_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_000677,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000677.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000677_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_000354,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000354.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000354_mask.png,stroop,hindi,congruent,धूसर,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_hindi_congruent_001433,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_001433.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_001433_mask.png,stroop,hindi,congruent,पीला,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_hindi_congruent_000949,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_000949.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_000949_mask.png,stroop,hindi,congruent,सफेद,white,white,black,white,multilingual_stroop
multilingual_stroop_hindi_congruent_002843,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_hindi_congruent_002843.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_hindi_congruent_002843_mask.png,stroop,hindi,congruent,बैंगनी,purple,purple,white,purple,multilingual_stroop
